STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_CODE2,ITEM_CODE3,ITEM_CODE4,ITEM_NAME_EN,ITEM_NAME_KO,DEFINITION,UNIT_NAME,CYCLE,START_TIME,END_TIME,MISSING_MEANING,SIGN_CONVENTION,SOURCE
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),MU7O,IIP,IIP.DI,,"Direct investment, Net total",직접투자,IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),CGNE,IIP,,,"Portfolio investment, Equity and investment fund shares",증권투자,"국제투자대조표(IIP, 분기말) 시트의 한 항목 — 강의 슬라이드 11·14·24·25 `Net IIP = 자산 − 부채 = NFA`. 단위 GBP **billion**(다른 시트 GBP million과 다름). 표준 정의: background/note/25(BPM6 §6 + Reserve Assets EEA/HMT). (분류: IIP; 원문 라벨: Portfolio investment, Equity and investment fund shares)",GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),CGNF,IIP,,,"Portfolio investment, Debt securities",증권투자 - 부채증권,"국제투자대조표(IIP, 분기말) 시트의 한 항목 — 강의 슬라이드 11·14·24·25 `Net IIP = 자산 − 부채 = NFA`. 단위 GBP **billion**(다른 시트 GBP million과 다름). 표준 정의: background/note/25(BPM6 §6 + Reserve Assets EEA/HMT). (분류: IIP; 원문 라벨: Portfolio investment, Debt securities)",GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),CGNH,IIP,IIP.PIF,,"Portfolio investment, Net total",증권투자,IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),JX98,IIP,IIP.FD,,Financial derivatives and employee stock options,국제투자대조표(stock),IIP 파생금융상품 — 분기말 잔액.,GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),CGNG,IIP,IIP.OI,,Other investment,기타투자,IIP 기타투자 — 분기말 잔액.,GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),LTEB,IIP,IIP.IR,,Reserve assets,준비자산,IIP 준비자산 — 분기말 잔액.,GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_K_sub3,영국 국제투자대조표(분기말) (부표 3),HBQC,IIP,IIP.NIIP,,Total net investment,국제투자대조표(stock),순 국제투자대조표 NIIP = IIPA − IIPL — 강의 슬라이드 11·24·25(NFA 정의).,GBP billion,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",BPM6 자산·부채 증감 기준 — Reserve BoP/IIP 부호 비대칭(슬라이드 26),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),BOKI,CA,CA.G.G_TOT,,Trade in goods,상품무역,상품수지 합계 — 재화의 수출입 차액(강의 슬라이드 5·21).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),IKBD,CA,CA.S.S_TOT,,Trade in services,서비스무역,서비스수지 합계 — EBOPS 12분류 서비스 거래의 합산(강의 슬라이드 5).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),IKBJ,CA,,,Total trade,상품·서비스 합계,직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Total trade),GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),IJAJ,CA,,,"Primary income, Compensation of employees",1차소득 - 노동소득(보수),"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Primary income, Compensation of employees)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),HBOM,CA,CA.PI.PI_INV_TOT,,"Primary income, Investment income",1차소득 - 투자소득,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),MT5X,CA,,,"Primary income, Other primary income",1차소득 - 기타,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Primary income, Other primary income)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),HBOJ,CA,CA.PI.PI_TOT,,"Primary income, Total",1차소득 합계,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),FNSV,CA,,,"Secondary income, General government",2차소득 - 일반정부,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Secondary income, General government)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),FNTC,CA,,,"Secondary income, Other sectors",2차소득 - 기타부문,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Secondary income, Other sectors)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),IKBP,CA,CA.SI.SI_TOT,,"Secondary income, Total",2차소득 합계,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),HBOP,CA,CA.TOT,,Current balance,경상수지 합계,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub1,영국 개정 요약(잔액) (부표 1),FNVQ,CA,KA.KA_TOT,,Capital balance,자본수지 합계,자본수지 합계 — 자본이전 + 비생산비금융자산 취득·처분(강의 슬라이드 5·7·14).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),LQCT,CA,,,Trade in goods,상품무역,직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Trade in goods),GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),KTMS,CA,,,Trade in services,서비스무역,직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Trade in services),GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),KTMY,CA,,,Total trade,상품·서비스 합계,직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Total trade),GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),KTMP,CA,,,"Primary income, Compensation of employees",1차소득 - 노동소득(보수),"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Primary income, Compensation of employees)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),HMBM,CA,,,"Primary income, Investment income",1차소득 - 투자소득,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Primary income, Investment income)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),MT5W,CA,,,"Primary income, Other primary income",1차소득 - 기타,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Primary income, Other primary income)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),HMBP,CA,,,"Primary income, Total",1차소득 합계,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Primary income, Total)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),FJUQ,CA,,,"Secondary income, General government",2차소득 - 일반정부,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Secondary income, General government)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),FJUR,CA,,,"Secondary income, Other sectors",2차소득 - 기타부문,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Secondary income, Other sectors)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),KTNF,CA,,,"Secondary income, Total",2차소득 합계,"직전 발표 대비 개정 — 잔액 요약 시트의 한 항목. 개정액 = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향). 강의 자료 미수록 — 표준 정의: background/note/28(ONS National Accounts Revisions Policy + 분기 t+1/t+2/t+annual 일정). (분류: revision; 원문 라벨: Secondary income, Total)",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),HBOG,CA,CA.TOT,,Current balance,경상수지 합계,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub2,영국 개정 요약(잔액) (부표 2),FKMJ,CA,CA.TOT,,Capital balance,자본수지 합계,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub3,영국 개정 요약(잔액) (부표 3),-MU7M,FA,FA.DI.DI_TOT,,Direct investment,직접투자,"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub3,영국 개정 요약(잔액) (부표 3),-HHZD,FA,FA.PIF.PIF_TOT,,Portfolio investment,증권투자,증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub3,영국 개정 요약(잔액) (부표 3),-ZPNN,FA,FA.FD.FD_NET,,Financial derivatives (net),파생금융상품(순),파생금융상품(순) — 강의 슬라이드 6·14의 net financial derivatives 항.,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub3,영국 개정 요약(잔액) (부표 3),-HHYR,FA,FA.OI.OI_TOT,,Other investment,기타투자,기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub3,영국 개정 요약(잔액) (부표 3),-LTCV,FA,FA.IR.IR_TOT,,Reserve assets,준비자산,준비자산 합계 — 통화당국 보유 외환·금·SDR(강의 슬라이드 6·12).,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_R1_sub3,영국 개정 요약(잔액) (부표 3),-HBNT,FA,FA.FA_TOT,,Net financial transactions,국제수지 개정 요약,금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,GBP million,Q,1997,2025Q3,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용",Revisions = 현재 발표값 − 직전 발표값 (+ 상향 / − 하향),강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
