sheet,sub_table,column_position,column_label,cdid,sign_prefix,unit,table_code,classification,notes,item_code1,item_code2,item_code3,ko_name,ko_definition,source
Table_H,2,6,"General government, Payment to EU institutions, Withdrawal agreement",FZJA,false,GBP million,H,CA-detail,,FZJA,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,2,7,"General government, Other payments",CGDP,false,GBP million,H,CA-detail,,CGDP,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,2,8,"General government, Total",FLUD,false,GBP million,H,CA-detail,,FLUD,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,2,9,"Other sectors, Payment to EU institutions",CGDR,false,GBP million,H,CA-detail,,CGDR,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,2,10,"Other sectors, Other payments",CGDS,false,GBP million,H,CA-detail,,CGDS,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,2,11,"Other sectors, Total",FLUZ,false,GBP million,H,CA-detail,,FLUZ,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,2,12,Total debits,IKBO,false,GBP million,H,CA-detail,,IKBO,CA.SI,CA.SI.SI_TOT,2차소득,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_H,3,2,General government,FNSV,false,GBP million,H,CA-detail,,FNSV,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,3,3,Other sectors,FNTC,false,GBP million,H,CA-detail,,FNTC,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_H,3,4,Total balances,IKBP,false,GBP million,H,CA-detail,,IKBP,CA.SI,CA.SI.SI_TOT,2차소득,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_H,3,5,"Total balances, Of which EU institutions",GTTB,false,GBP million,H,CA-detail,,GTTB,CA.SI,,2차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(2차소득 — BPM6 §12/§14: 일반정부·기타 부문 무상이전)
Table_I,1,2,"Capital transfers, Central government, Debt forgiveness",FHIV,false,GBP million,I,KA-FA,,FHIV,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,3,"Capital transfers, Central government, Other capital transfers",FHJA,false,GBP million,I,KA-FA,,FHJA,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,4,"Capital transfers, Central government, Total",FHIU,false,GBP million,I,KA-FA,,FHIU,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,5,"Capital transfers, Other sectors, Debt forgiveness",FHJD,false,GBP million,I,KA-FA,,FHJD,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,6,"Capital transfers, Other sectors, EU institutions, Regional development fund",GTTX,false,GBP million,I,KA-FA,,GTTX,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,7,"Capital transfers, Other sectors, EU institutions, Agricultural fund for regional development",FHJF,false,GBP million,I,KA-FA,,FHJF,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,8,"Capital transfers, Other sectors, EU institutions, Other capital transfers",EBGO,false,GBP million,I,KA-FA,,EBGO,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,9,"Capital transfers, Other sectors, EU institutions, Total",GTTY,false,GBP million,I,KA-FA,,GTTY,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,10,"Capital transfers, Other sectors, Total",FHJB,false,GBP million,I,KA-FA,,FHJB,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,11,"Capital transfers, Total",FHIT,false,GBP million,I,KA-FA,,FHIT,KA,,자본이전 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,12,"Disposal of non-produced, non-financial assets",FHJL,false,GBP million,I,KA-FA,,FHJL,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,1,13,Total credits,FHLD,false,GBP million,I,KA-FA,,FHLD,KA,KA.KA_TOT,자본수지,자본수지 합계 — 자본이전 + 비생산비금융자산 취득·처분(강의 슬라이드 5·7·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_I,2,2,"Capital transfers, Central government, Debt forgiveness",FLWD,false,GBP million,I,KA-FA,,FLWD,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,3,"Capital transfers, Central government, Other capital transfers (project grants)",FLWH,false,GBP million,I,KA-FA,,FLWH,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,4,"Capital transfers, Central government, Total",FLWB,false,GBP million,I,KA-FA,,FLWB,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,5,"Capital transfers, Other sectors, Debt forgiveness, Monetary financial institutions",FLWL,false,GBP million,I,KA-FA,,FLWL,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,6,"Capital transfers, Other sectors, Debt forgiveness, Public corporations",HMLY,false,GBP million,I,KA-FA,,HMLY,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,7,"Capital transfers, Other sectors, Debt forgiveness, Total",JCWM,false,GBP million,I,KA-FA,,JCWM,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,8,"Capital transfers, Other sectors, Other capital transfers",FLWQ,false,GBP million,I,KA-FA,,FLWQ,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,9,"Capital transfers, Other sectors, Total",FLWI,false,GBP million,I,KA-FA,,FLWI,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,10,Capital transfers Total,FLWA,false,GBP million,I,KA-FA,,FLWA,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,11,"Acquisitions of non-produced, non-financial assets",FLWT,false,GBP million,I,KA-FA,,FLWT,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,2,12,Total Debits,FLYL,false,GBP million,I,KA-FA,,FLYL,KA,KA.KA_TOT,자본수지,자본수지 합계 — 자본이전 + 비생산비금융자산 취득·처분(강의 슬라이드 5·7·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_I,3,2,"Capital transfers, Central government, Debt forgiveness",FNTM,false,GBP million,I,KA-FA,,FNTM,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,3,"Capital transfers, Central government, Other capital transfers",FNTN,false,GBP million,I,KA-FA,,FNTN,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,4,"Capital transfers, Central government, Total",FNTL,false,GBP million,I,KA-FA,,FNTL,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,5,"Capital transfers, Other sectors, Debt forgiveness",FNTQ,false,GBP million,I,KA-FA,,FNTQ,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,6,"Capital transfers, Other sectors, Other capital transfers",FNTR,false,GBP million,I,KA-FA,,FNTR,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,7,"Capital transfers, Other sectors, Total",FNTO,false,GBP million,I,KA-FA,,FNTO,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,8,"Capital transfers, Total",FNTK,false,GBP million,I,KA-FA,,FNTK,KA,,자본이전 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,9,"Non-produced, non-financial assets",FNTS,false,GBP million,I,KA-FA,,FNTS,KA,,자본수지,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(자본계정 — BPM6 §13/§15: 자본이전 + NPNFA)
Table_I,3,10,Total balances,FNVQ,false,GBP million,I,KA-FA,,FNVQ,KA,KA.KA_TOT,자본수지,자본수지 합계 — 자본이전 + 비생산비금융자산 취득·처분(강의 슬라이드 5·7·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,1,2,"Direct investment abroad, Equity capital other than reinvestment of earnings",HJYM,true,GBP million,J,KA-FA,부호 반전 prefix,-HJYM,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,1,3,"Direct investment abroad, Reinvestment of earnings",HDNY,true,GBP million,J,KA-FA,부호 반전 prefix,-HDNY,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,1,4,"Direct investment abroad, Debt instruments",N2RN,true,GBP million,J,KA-FA,부호 반전 prefix,-N2RN,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,1,5,"Direct investment abroad, Total",N2SV,true,GBP million,J,KA-FA,부호 반전 prefix,-N2SV,FA,FA.DI.DI_TOT,금융계정 거래(flow),"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,1,6,"Portfolio investment abroad, Equity and investment fund shares",HBVI,true,GBP million,J,KA-FA,부호 반전 prefix,-HBVI,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,1,7,"Portfolio investment abroad, Debt securities",XBMW,true,GBP million,J,KA-FA,부호 반전 prefix,-XBMW,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,1,8,"Portfolio investment abroad, Total",HHZC,true,GBP million,J,KA-FA,부호 반전 prefix,-HHZC,FA,FA.PIF.PIF_TOT,금융계정 거래(flow),증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,1,9,Financial derivatives and employee stock options,ZPNN,true,GBP million,J,KA-FA,부호 반전 prefix,-ZPNN,FA,FA.FD.FD_NET,금융계정 거래(flow),파생금융상품(순) — 강의 슬라이드 6·14의 net financial derivatives 항.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,1,10,Other investment abroad,XBMM,true,GBP million,J,KA-FA,부호 반전 prefix,-XBMM,FA,FA.OI.OI_TOT,금융계정 거래(flow),기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,1,11,Reserve assets,LTCV,true,GBP million,J,KA-FA,부호 반전 prefix,-LTCV,FA,FA.IR.IR_TOT,준비자산,준비자산 합계 — 통화당국 보유 외환·금·SDR(강의 슬라이드 6·12).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,1,12,Total investment abroad,HBNR,true,GBP million,J,KA-FA,부호 반전 prefix,-HBNR,FA,FA.FA_TOT,금융계정 거래(flow),금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,2,2,"Direct investment in the UK, Equity capital other than reinvestment of earnings",HJYR,false,GBP million,J,KA-FA,부호 반전 prefix,HJYR,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,2,3,"Direct investment in the UK, Reinvestment of earnings",CYFV,false,GBP million,J,KA-FA,부호 반전 prefix,CYFV,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,2,4,"Direct investment in the UK, Debt instruments",N2R7,false,GBP million,J,KA-FA,부호 반전 prefix,N2R7,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,2,5,"Direct investment in the UK, Total",N2SA,false,GBP million,J,KA-FA,부호 반전 prefix,N2SA,FA,FA.DI.DI_TOT,금융계정 거래(flow),"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,2,6,"Portfolio investment in the UK, Equity and investment fund shares",XBLW,false,GBP million,J,KA-FA,부호 반전 prefix,XBLW,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,2,7,"Portfolio investment in the UK, Debt securities",XBLX,false,GBP million,J,KA-FA,부호 반전 prefix,XBLX,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,2,8,"Portfolio investment in the UK, Total",HHZF,false,GBP million,J,KA-FA,부호 반전 prefix,HHZF,FA,FA.PIF.PIF_TOT,금융계정 거래(flow),증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,2,9,Other investment in the UK,XBMN,false,GBP million,J,KA-FA,부호 반전 prefix,XBMN,FA,FA.OI.OI_TOT,금융계정 거래(flow),기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,2,10,Total investment in the UK,HBNS,false,GBP million,J,KA-FA,부호 반전 prefix,HBNS,FA,FA.FA_TOT,금융계정 거래(flow),금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,3,2,"Net direct investment, Equity capital other than reinvestment of earnings",HBWN,true,GBP million,J,KA-FA,부호 반전 prefix,-HBWN,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,3,3,"Net direct investment, Reinvestment of earnings",HBWT,true,GBP million,J,KA-FA,부호 반전 prefix,-HBWT,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,3,4,"Net direct investment, Debt instruments",MU7L,true,GBP million,J,KA-FA,부호 반전 prefix,-MU7L,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,3,5,"Net direct investment, Total",MU7M,true,GBP million,J,KA-FA,부호 반전 prefix,-MU7M,FA,FA.DI.DI_TOT,금융계정 거래(flow),"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,3,6,"Net portfolio investment, Equity and investment fund shares",HBWV,true,GBP million,J,KA-FA,부호 반전 prefix,-HBWV,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,3,7,"Net portfolio investment, Debt securities",HBWX,true,GBP million,J,KA-FA,부호 반전 prefix,-HBWX,FA,,금융계정 거래(flow),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(금융계정 NSA — BPM6 §6 FA 5분류 + sign_prefix 운영 규칙)
Table_J,3,8,"Net portfolio investment, Total",HHZD,true,GBP million,J,KA-FA,부호 반전 prefix,-HHZD,FA,FA.PIF.PIF_TOT,금융계정 거래(flow),증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,3,9,Financial derivatives and employee stock options,ZPNN,true,GBP million,J,KA-FA,부호 반전 prefix,-ZPNN,FA,FA.FD.FD_NET,금융계정 거래(flow),파생금융상품(순) — 강의 슬라이드 6·14의 net financial derivatives 항.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,3,10,Other net investment,HHYR,true,GBP million,J,KA-FA,부호 반전 prefix,-HHYR,FA,FA.OI.OI_TOT,금융계정 거래(flow),기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,3,11,Reserve assets,LTCV,true,GBP million,J,KA-FA,부호 반전 prefix,-LTCV,FA,FA.IR.IR_TOT,준비자산,준비자산 합계 — 통화당국 보유 외환·금·SDR(강의 슬라이드 6·12).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_J,3,12,Total net investment,HBNT,true,GBP million,J,KA-FA,부호 반전 prefix,-HBNT,FA,FA.FA_TOT,금융계정 거래(flow),금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,1,2,"Direct investment abroad, Equity and investment fund shares",CGMO,false,GBP billion,K,IIP,,CGMO,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,1,3,"Direct investment abroad, Debt instruments",N2TT,false,GBP billion,K,IIP,,N2TT,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,1,4,"Direct investment abroad, Total",N2V3,false,GBP billion,K,IIP,,N2V3,IIP,IIP.DI,국제투자대조표(stock),IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,1,5,"Portfolio investment abroad, Equity and investment fund shares",HEPX,false,GBP billion,K,IIP,,HEPX,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,1,6,"Portfolio investment abroad, Debt securities",HHZX,false,GBP billion,K,IIP,,HHZX,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,1,7,"Portfolio investment abroad, Total",HHZZ,false,GBP billion,K,IIP,,HHZZ,IIP,IIP.PIF,국제투자대조표(stock),IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,1,8,Financial derivatives and employee stock options,JX96,false,GBP billion,K,IIP,,JX96,IIP,IIP.FD,국제투자대조표(stock),IIP 파생금융상품 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,1,9,Other investment abroad,HLXV,false,GBP billion,K,IIP,,HLXV,IIP,IIP.OI,국제투자대조표(stock),IIP 기타투자 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,1,10,Reserve assets,LTEB,false,GBP billion,K,IIP,,LTEB,IIP,IIP.IR,준비자산,IIP 준비자산 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,1,11,Total UK assets,HBQA,false,GBP billion,K,IIP,,HBQA,IIP,IIP.IIPA.IIPA_TOT,국제투자대조표(stock),IIP 자산 합계(UK External Assets) — 강의 슬라이드 25.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,2,2,"Direct investment in the UK, Equity and investment fund shares",HBUY,false,GBP billion,K,IIP,,HBUY,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,2,3,"Direct investment in the UK, Debt instruments",N2TD,false,GBP billion,K,IIP,,N2TD,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,2,4,"Direct investment in the UK, Total",N2UG,false,GBP billion,K,IIP,,N2UG,IIP,IIP.DI,국제투자대조표(stock),IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,2,5,"Portfolio investment in the UK, Equity and investment fund shares",HLXX,false,GBP billion,K,IIP,,HLXX,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,2,6,"Portfolio investment in the UK, Debt securities",HLXY,false,GBP billion,K,IIP,,HLXY,IIP,,국제투자대조표(stock),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,2,7,"Portfolio investment in the UK, Total",HLXW,false,GBP billion,K,IIP,,HLXW,IIP,IIP.PIF,국제투자대조표(stock),IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,2,8,Financial derivatives and employee stock options,JX97,false,GBP billion,K,IIP,,JX97,IIP,IIP.FD,국제투자대조표(stock),IIP 파생금융상품 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,2,9,Other investment in the UK,HLYD,false,GBP billion,K,IIP,,HLYD,IIP,IIP.OI,국제투자대조표(stock),IIP 기타투자 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,2,10,Total UK liabilities,HBQB,false,GBP billion,K,IIP,,HBQB,IIP,IIP.IIPL.IIPL_TOT,국제투자대조표(stock),IIP 부채 합계(UK External Liabilities) — 강의 슬라이드 25.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,3,2,"Direct investment, Equity and investment fund shares",HBSH,false,GBP billion,K,IIP,,HBSH,IIP,,직접투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,3,3,"Direct investment, Debt instruments",MU7N,false,GBP billion,K,IIP,,MU7N,IIP,,직접투자 - 부채성거래,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,3,4,"Direct investment, Net total",MU7O,false,GBP billion,K,IIP,,MU7O,IIP,IIP.DI,직접투자,IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,3,5,"Portfolio investment, Equity and investment fund shares",CGNE,false,GBP billion,K,IIP,,CGNE,IIP,,증권투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
Table_K,3,6,"Portfolio investment, Debt securities",CGNF,false,GBP billion,K,IIP,,CGNF,IIP,,증권투자 - 부채증권,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/25(IIP — BPM6 §6 + Reserve Assets EEA/HMT)
